frame_index,row_type,track_id,team_label,field_x_cm,field_y_cm,map_x,map_y,source_x,source_y
15,player,4,away,5195.4912,2974.4619,157.7419,101.1092,521.5,250.0
15,player,6,home,8285.9561,1748.6473,243.2448,65.2104,624.5,202.0
15,player,7,away,5953.3433,6976.3862,178.7092,218.3085,772.5,410.0
15,player,9,away,5905.4854,5286.9331,177.3851,168.8316,645.0,317.0
15,player,10,away,8640.8379,4986.3687,253.0632,160.0294,880.0,301.0
15,player,11,away,9357.5049,6042.9834,272.891,190.9731,1199.0,379.0
15,player,12,away,8315.1357,2690.897,244.0521,92.8048,669.5,222.0
15,player,13,away,8474.5703,3821.2222,248.4631,125.9072,752.0,253.0
15,player,14,home,10561.4922,3949.239,306.2013,129.6563,1013.5,238.0
15,player,15,away,10976.29,3799.1487,317.6774,125.2608,1058.0,226.0
16,player,4,away,5033.8408,3028.7595,153.2696,102.6994,516.5,252.0
16,player,6,home,8161.3691,1789.3501,239.7979,66.4024,619.5,204.0
16,player,7,away,5816.0083,7057.1265,174.9096,219.0,765.0,414.0
16,player,9,away,5751.2007,5336.7188,173.1166,170.2896,637.0,319.0
16,player,10,away,8583.8936,5022.5127,251.4877,161.0879,877.0,303.0
16,player,11,away,9331.457,6056.769,272.1703,191.3768,1196.0,380.0
16,player,12,away,8192.7256,2727.6362,240.6654,93.8808,663.5,224.0
16,player,13,away,8397.9199,3863.7629,246.3425,127.1531,748.5,255.0
16,player,14,home,10496.4795,3977.2458,304.4026,130.4765,1007.5,240.0
16,player,15,away,10930.3418,3830.7427,316.4061,126.186,1055.5,228.0
17,player,4,away,4895.0654,3043.7844,149.4301,103.1394,511.5,253.0
17,player,6,home,8049.2715,1837.3799,236.6965,67.809,615.5,206.0
17,player,7,away,5657.9453,7155.9351,170.5365,219.0,757.0,419.0
17,player,9,away,5609.0293,5387.2534,169.1831,171.7696,630.0,321.0
17,player,10,away,8543.9463,5040.249,250.3825,161.6073,874.0,304.0
17,player,11,away,9295.3047,6082.1406,271.1701,192.1198,1193.5,382.0
17,player,12,away,8080.9521,2769.3208,237.573,95.1015,658.5,226.0
17,player,13,away,8337.2393,3880.5752,244.6636,127.6454,744.5,256.0
